,Country,Score,Pos.,short_name,long_name,nationality,movement_acceleration,movement_agility,movement_balance,power_jumping,pace,movement_reactions,movement_sprint_speed,power_stamina,power_strength
9008,England,4,4,J. Coppinger,James Coppinger,England,61,73,89,85,55.0,63,50,73,60
9009,England,4,4,S. Brown,Scott Brown,England,52,63,46,64,,68,50,28,56
9010,England,4,4,P. Robinson,Paul Robinson,England,30,45,67,74,29.0,58,28,40,75
9011,England,4,4,C. Dagnall,Chris Dagnall,England,71,72,75,70,70.0,60,70,79,72
9012,England,4,4,T. McMahon,Anthony McMahon,England,64,65,76,80,67.0,58,69,73,70
9013,England,4,4,D. Charles,Darius Charles,England,50,71,49,75,64.0,57,75,73,90
9014,England,4,4,L. Martin,Lee Martin,England,71,76,66,73,75.0,55,78,75,66
9015,England,4,4,A. Wordsworth,Anthony Wordsworth,England,59,59,58,51,63.0,59,67,81,68
9016,England,4,4,L. Alessandra,Lewis Alessandra,England,83,92,91,86,79.0,66,76,87,71
9017,England,4,4,L. Akins,Lucas Akins,England,79,75,68,71,79.0,54,79,78,79
9018,England,4,4,R. Milsom,Robert Milsom,England,64,66,69,74,66.0,62,67,75,77
9019,England,4,4,C. Taylor,Chris Taylor,England,75,71,65,73,74.0,60,74,72,63
9020,England,4,4,S. Darby,Stephen Darby,England,74,75,80,78,75.0,61,75,84,70
9021,England,4,4,S. Saunders,Sam Saunders,England,67,89,87,83,67.0,59,67,72,58
9022,England,4,4,B. Grant,Bobby Grant,England,73,77,74,61,76.0,63,79,70,62
9023,England,4,4,B. Pringle,Ben Pringle,England,66,72,70,59,63.0,65,60,83,58
9024,England,4,4,N. Knight-Percival,Nathaniel Knight-Percival,England,64,63,63,81,66.0,53,67,72,78
9025,England,4,4,L. Mulholland,Luke Mulholland,England,65,56,76,63,66.0,69,66,74,64
9026,England,4,4,M. Edwards,Marcus Edwards,England,78,83,91,58,75.0,57,73,62,32
9027,England,4,4,P. Foden,Philip Foden,England,78,83,79,54,74.0,62,70,69,30
9028,England,4,4,M. Mount,Mason Mount,England,72,75,75,33,69.0,55,66,60,45
9029,England,4,4,M. Clarke,Matt Clarke,England,54,45,65,71,58.0,58,61,71,85
9030,England,4,4,C. Chaplin,Conor Chaplin,England,87,86,77,74,85.0,66,83,69,65
9031,England,4,4,K. Walker-Peters,Kyle Walker-Peters,England,81,72,82,75,79.0,55,77,68,61
9032,England,4,4,C. Walton,Christian Walton,England,51,47,52,65,,63,46,32,42
9033,England,4,4,M. Lowe,Max Lowe,England,69,65,67,71,69.0,64,69,61,64
9034,England,4,4,D. Calvert-Lewin,Dominic Calvert-Lewin,England,79,81,71,73,80.0,57,81,69,62
9035,England,4,4,R. Burke,Reece Burke,England,64,51,48,62,63.0,62,62,62,71
9036,England,4,4,K. Dempsey,Kyle Dempsey,England,74,69,74,67,72.0,55,71,76,62
9037,England,4,4,A. Maitland-Niles,Ainsley Maitland-Niles,England,77,74,70,58,74.0,62,72,72,68
9038,England,4,4,I. Toney,Ivan Toney,England,77,87,59,87,78.0,58,78,74,72
9039,England,4,4,B. Cargill,Baily Cargill,England,63,57,51,59,60.0,54,57,56,76
9040,England,4,4,J. Harrop,Joshua Harrop,England,71,78,68,52,72.0,50,72,56,51
9041,England,4,4,H. Choudhury,Hamza Choudhury,England,69,69,72,61,70.0,58,71,71,73
9042,England,4,4,H. Toffolo,Harry Toffolo,England,76,68,70,75,75.0,61,75,73,65
9043,England,4,4,J. Cooper,Jake Cooper,England,53,43,53,72,54.0,58,55,69,74
9044,England,4,4,F. Rawson,Farrend Rawson,England,54,47,53,65,56.0,47,57,65,77
9045,England,4,4,L. Coyle,Lewie Coyle,England,74,72,80,63,73.0,64,73,75,60
9046,England,4,4,C. Colkett,Charlie Colkett,England,53,57,75,51,49.0,57,45,55,56
9047,England,4,4,M. Ihiekwe,Michael Ihiekwe,England,66,68,56,71,70.0,53,74,59,76
9048,England,4,4,C. Woodrow,Cauley Woodrow,England,73,58,63,65,74.0,64,75,67,71
9049,England,4,4,R. Colclough,Ryan Colclough,England,80,73,74,63,79.0,51,79,71,49
9050,England,4,4,J. Allen,Jamie Allen,England,78,70,65,63,78.0,62,78,82,70
9051,England,4,4,R. Brown,Reece Brown,England,83,80,79,70,80.0,55,77,71,58
9052,England,4,4,A. Jackson,Adam Lewis Jackson,England,54,63,62,78,55.0,64,55,60,75
9053,England,4,4,M. Grimes,Matthew Grimes,England,59,73,75,62,62.0,62,64,71,57
9054,England,4,4,J. Horsfield,James Horsfield,England,66,64,69,64,64.0,52,62,74,68
9055,England,4,4,G. Baldock,George Baldock,England,77,80,73,82,74.0,57,71,84,69
9056,England,4,4,D. Rose,Danny Rose,England,76,81,78,90,80.0,60,83,74,54
9057,England,4,4,P. Digby,Paul Digby,England,71,58,50,70,74.0,54,77,70,70
9058,England,4,4,D. Poleon,Dominic Poleon,England,85,70,70,58,86.0,60,86,64,74
9059,England,4,4,C. Long,Christopher Michael Long,England,79,65,62,75,78.0,64,77,67,67
9060,England,4,4,J. Clarke,Josh Clarke,England,84,80,77,54,81.0,60,78,67,64
9061,England,4,4,O. Bogle,Omar Bogle,England,72,63,55,63,71.0,56,70,64,73
9062,England,4,4,J. Steer,Jed Steer,England,53,37,59,56,,57,47,39,61
9063,England,4,4,N. Cameron,Nathan Cameron,England,63,62,57,60,66.0,58,68,50,78
9064,England,4,4,R. Allsop,Ryan Allsop,England,42,48,44,48,,65,42,40,58
9065,England,4,4,C. Edwards,Curtis Edwards,England,71,76,75,41,66.0,59,62,76,50
9066,England,4,4,O. Threlkeld,Oscar Threlkeld,England,77,74,64,80,71.0,63,66,75,71
9067,England,4,4,J. Husband,James Husband,England,70,61,67,60,69.0,56,69,73,61
9068,England,4,4,R. Edwards,Ryan Edwards,England,65,68,70,80,61.0,58,57,67,70
9069,England,4,4,L. Berry,Luke Berry,England,75,76,73,91,74.0,64,73,81,80
9070,England,4,4,L. Leahy,Luke Leahy,England,76,77,76,76,79.0,57,81,80,56
9071,England,4,4,C. Townsend,Conor Townsend,England,66,67,74,60,67.0,62,68,75,66
9072,England,4,4,T. Elliott,Tom Elliott,England,77,74,71,78,78.0,60,78,69,88
9073,England,4,4,L. O'Neill,Luke O'Neill,England,76,68,63,76,74.0,47,73,72,71
9074,England,4,4,F. Nouble,Frank Nouble,England,77,63,46,54,78.0,57,79,64,86
9075,England,4,4,S. Moore,Simon Moore,England,50,58,39,46,,64,48,36,60
9076,England,4,4,O. Banks,Oliver Banks,England,60,65,70,68,59.0,57,59,80,68
9077,England,4,4,H. Bunn,Harry Bunn,England,75,76,75,70,73.0,56,72,60,72
9078,England,4,4,J. Lolley,Joe Lolley,England,79,74,64,57,75.0,57,72,60,59
9079,England,4,4,C. Dunkley,Cheyenne Dunkley,England,55,53,56,74,57.0,52,59,69,80
9080,England,4,4,J. Bowery,Jordan Bowery,England,77,81,56,67,79.0,57,81,72,80
9081,England,4,4,D. Andrew,Daniel Kenny Andrew,England,73,63,59,51,71.0,64,70,71,66
9082,England,4,4,J. Edwards,Joe Edwards,England,75,83,78,83,75.0,65,75,91,69
9083,England,4,4,J. Proctor,Jamie Proctor,England,67,72,66,78,73.0,56,78,65,78
9084,England,4,4,D. Leadbitter,Daniel Leadbitter,England,89,79,53,73,90.0,55,90,77,68
9085,England,4,4,T. Naylor,Tom Naylor,England,66,68,65,78,65.0,61,65,82,75
9086,England,4,4,E. Upson,Edward Upson,England,64,71,74,83,67.0,59,69,89,69
9087,England,4,4,R. O'Donnell,Richard O'Donnell,England,57,56,51,63,,68,54,32,75
9088,England,4,4,D. Ball,David Ball,England,73,80,61,44,71.0,65,69,65,65
9089,England,4,4,T. Archibald-Henville,Troy Archibald-Henville,England,60,58,44,67,65.0,59,69,65,83
9090,England,4,4,J. Mills,Joseph Mills,England,81,74,75,71,77.0,60,74,75,71
9091,England,4,4,T. Parkes,Tom Parkes,England,55,51,46,71,60.0,58,64,72,82
9092,England,4,4,N. Clarke,Nathan Clarke,England,47,33,54,60,44.0,54,42,68,81
9093,England,4,4,A. Revell,Alex Revell,England,50,45,44,71,51.0,59,52,89,84
9094,England,4,4,P. Clarke,Peter Clarke,England,39,49,34,68,36.0,62,33,68,85
9095,England,4,4,A. Chambers,Adam Craig Chambers,England,62,70,75,80,60.0,67,58,90,80
9096,England,4,4,A. Collin,Adam Collin,England,33,43,48,54,,62,29,27,63
9097,England,4,4,M. Richards,Marc Richards,England,61,62,64,74,56.0,58,52,70,82
9098,England,4,4,D. Fox,David Fox,England,71,66,83,68,61.0,71,52,70,58
9099,England,4,4,D. Lewington,Dean Lewington,England,51,73,55,64,49.0,70,48,81,84
9100,England,4,4,G. Evans,Gareth Evans,England,81,73,65,75,83.0,68,85,90,77
9101,England,4,4,L. Clarke,Leon Clarke,England,62,56,51,67,61.0,68,61,65,86
9102,England,4,4,M. Sadler,Matthew Sadler,England,60,71,71,72,57.0,62,55,74,73
9103,England,4,4,P. Robinson,Paul Robinson,England,41,55,62,73,42.0,60,43,69,70
9104,England,4,4,L. Barnett,Leon Barnett,England,64,26,50,72,62.0,62,60,68,80
9105,England,4,4,J. Lillis,Josh Lillis,England,46,50,57,68,,62,42,40,68
9106,England,4,4,K. Osborne,Karleigh Osborne,England,68,64,54,62,68.0,54,68,72,84
9107,England,4,4,J. Wright,Jake Wright Sr.,England,66,67,63,62,63.0,62,61,74,68
9108,England,4,4,A. Grant,Anthony Grant,England,67,72,62,60,71.0,64,74,80,75
9109,England,4,4,G. Liddle,Gary Liddle,England,50,67,58,74,51.0,65,51,66,75
9110,England,4,4,P. Hartley,Peter Hartley,England,62,56,57,67,49.0,49,39,74,73
9111,England,4,4,L. Wilson,Lawrie Wilson,England,76,72,73,80,77.0,57,77,84,58
9112,England,4,4,J. Brown,Junior Brown,England,76,78,80,84,78.0,60,79,80,65
9113,England,4,4,S. Laird,Scott Laird,England,70,67,63,72,69.0,62,68,81,74
9114,England,4,4,T. Pope,Tom Pope,England,51,58,56,92,59.0,60,65,80,86
9115,England,4,4,R. Taylor,Ryan Taylor,England,54,65,60,78,57.0,57,60,78,78
9116,England,4,4,D. Worrall,David Worrall,England,81,73,83,80,78.0,54,76,70,64
9117,England,4,4,C. Curran,Craig Carl Curran,England,83,62,71,82,78.0,54,74,65,74
9118,England,4,4,R. Reid,Reuben James Reid,England,79,58,72,60,81.0,64,82,84,85
9119,England,4,4,A. Legzdins,Adam Legzdins,England,35,47,45,62,,62,30,31,67
9120,England,4,4,A. Ogogo,Abumere Tafadzwa Ogogo,England,72,73,76,86,75.0,63,78,93,83
9121,England,4,4,M. Howard,Mark Howard,England,38,39,49,60,,62,33,30,68
9122,England,4,4,R. Dickson,Ryan Dickson,England,72,70,72,75,72.0,58,72,82,71
9123,England,4,4,P. Taylor,Paul Taylor,England,77,72,88,31,79.0,68,80,71,58
9124,England,4,4,M. Duffy,Mark Duffy,England,73,77,77,84,71.0,62,69,71,68
9125,England,4,4,L. Brown,Lee Brown,England,71,72,76,80,74.0,56,77,86,78
9126,England,4,4,C. Hussey,Chris Hussey,England,68,71,71,84,70.0,64,72,81,57
9127,England,4,4,G. Saunders,George Saunders,England,62,65,71,71,61.0,68,61,69,61
9128,England,4,4,D. Rose,Daniel Rose,England,63,78,81,75,62.0,64,62,79,60
9129,England,4,4,A. Dozzell,Andre Dozzell,England,77,80,81,49,76.0,60,75,63,50
9130,England,4,4,H. Chapman,Harrison Chapman,England,76,71,72,59,74.0,54,72,65,58
9131,England,4,4,A. Lookman,Ademola Lookman,England,85,87,80,68,84.0,59,83,58,57
9132,England,4,4,J. Leko,Jonathan Leko,England,88,82,69,65,88.0,58,88,71,67
9133,England,4,4,R. Ledson,Ryan Ledson,England,62,68,70,67,61.0,64,61,67,65
9134,England,4,4,M. Cash,Matty Cash,England,71,79,67,65,72.0,62,72,71,50
9135,England,4,4,S. Field,Sam Field,England,65,56,76,58,60.0,62,56,71,58
9136,England,4,4,J. Bree,James Bree,England,70,65,61,61,69.0,64,69,66,70
9137,England,4,4,H. Barnes,Harvey Lewis Barnes,England,74,71,67,44,74.0,50,74,70,50
9138,England,4,4,D. Mitchell,Demetri Mitchell,England,73,71,65,66,73.0,62,73,59,58
9139,England,4,4,B. Stevenson,Ben Edward Stevenson,England,77,65,77,56,74.0,55,72,69,51
9140,England,4,4,J. Hanson,Jamie Hanson,England,60,61,62,72,61.0,60,62,63,73
9141,England,4,4,J. Wildsmith,Joe Wildsmith,England,40,36,67,58,,49,44,33,55
9142,England,4,4,J. Hesketh,Jake Hesketh,England,66,79,84,69,65.0,55,65,55,45
9143,England,4,4,D. Agyei,Daniel Agyei,England,77,66,58,70,78.0,56,79,68,78
9144,England,4,4,F. Onyedinma,Fred Onyedinma,England,84,74,61,64,83.0,48,82,71,78
9145,England,4,4,I. Buckley-Ricketts,Isaac Buckley-Ricketts,England,84,83,72,51,80.0,57,77,59,48
9146,England,4,4,W. Harding,Wesley Harding,England,71,50,56,75,75.0,57,78,75,82
9147,England,4,4,J. Bowen,Jarrod Bowen,England,76,72,78,62,75.0,57,74,67,64
9148,England,4,4,G. Dobson,George Dobson,England,67,72,75,64,68.0,58,68,66,67
9149,England,4,4,C. Akpom,Chuba Akpom,England,86,76,63,62,85.0,55,84,56,75
9150,England,4,4,U. Ikpeazu,Uche Ikpeazu,England,68,59,58,64,73.0,49,77,59,94
9151,England,4,4,J. Mitchell,Jonathan Mitchell,England,64,60,62,65,,65,40,30,67
9152,England,4,4,B. Thompson,Ben Thompson,England,68,72,69,74,69.0,63,69,77,74
9153,England,4,4,A. Walkes,Anton Walkes,England,65,55,60,69,70.0,64,74,74,77
9154,England,4,4,C. Morris,Carlton Morris,England,71,63,60,75,73.0,48,74,63,79
9155,England,4,4,L. McGee,Luke McGee,England,31,35,46,50,,60,43,26,53
9156,England,4,4,M. Crooks,Matty Crooks,England,69,68,58,58,67.0,58,66,70,82
9157,England,4,4,J. Blackman,Jamal Blackman,England,45,33,29,57,,53,47,40,58
9158,England,4,4,W. Vaulks,Will Vaulks,England,61,61,65,66,60.0,53,60,73,72
9159,England,4,4,J. Lowe,Jamal Lowe,England,87,90,63,64,87.0,63,87,66,48
9160,England,4,4,T. Lapslie,Tom Lapslie,England,64,62,71,86,66.0,56,68,84,62
9161,England,4,4,J. Binnom-Williams,Jerome Binnom-Williams,England,84,90,67,65,84.0,45,84,75,85
9162,England,4,4,S. Nelson,Sid Nelson,England,50,50,52,58,52.0,56,53,62,71
9163,England,4,4,J. Clarke-Harris,Jonson Clarke-Harris,England,80,67,59,73,80.0,58,80,59,82
9164,England,4,4,M. Ingram,Matt Ingram,England,33,56,28,57,,52,39,18,57
9165,England,4,4,J. Jones,Jordan Lewis Jones,England,84,77,84,43,85.0,53,85,64,32
9166,England,4,4,G. Bigirimana,Gaël Bigirimana,England,69,85,78,66,70.0,66,71,70,64
9167,England,4,4,A. Woodyard,Alex Woodyard,England,67,85,78,66,64.0,65,61,90,63
9168,England,4,4,M. Clayton,Max James Clayton,England,82,83,83,55,81.0,63,80,70,50
9169,England,4,4,A. Smith,Adam Smith,England,24,38,32,44,,58,20,29,25
9170,England,4,4,R. Inniss,Ryan Inniss,England,47,31,31,63,49.0,53,50,62,87
9171,England,4,4,I. Vassell,Isaac Vassell,England,84,72,71,72,85.0,62,86,69,73
9172,England,4,4,S. Facey,Shay Facey,England,67,71,69,62,70.0,64,72,63,61
9173,England,4,4,K. Harris,Kadeem Harris,England,87,88,86,76,85.0,52,83,73,59
9174,England,4,4,R. McDonald,Rodney McDonald,England,67,57,57,70,63.0,66,60,65,78
9175,England,4,4,R. Tafazolli,Ryan Tafazolli,England,61,58,55,66,60.0,60,60,69,84
9176,England,4,4,A. Stewart,Anthony Stewart,England,62,66,63,73,61.0,63,61,54,73
9177,England,4,4,J. Guthrie,Jon Guthrie,England,67,47,58,58,64.0,54,62,64,75
9178,England,4,4,T. Holmes-Dennis,Tareiq Holmes-Dennis,England,77,72,71,62,78.0,62,78,77,63
9179,England,4,4,A. Jones,Alex Jones,England,66,69,59,64,68.0,67,69,67,66
9180,England,4,4,J. Bond,Jonathan Bond,England,54,56,55,71,,61,42,38,64
9181,England,4,4,M. Gillespie,Mark Gillespie,England,34,37,53,70,,58,35,39,66
9182,England,4,4,D. Parrett,Dean Parrett,England,64,74,76,70,67.0,53,70,73,62
9183,England,4,4,S. Walker,Sam Walker,England,40,32,38,70,,56,45,39,69
9184,England,4,4,A. Cairns,Alex Cairns,England,49,43,60,41,,66,48,21,39
9185,England,4,4,B. Nugent,Ben Nugent,England,52,47,31,54,51.0,46,50,58,82
9186,England,4,4,T. Anderson,Tom Anderson,England,37,33,44,74,37.0,58,37,68,81
9187,England,4,4,H. White,Hayden White,England,82,73,72,66,84.0,56,85,71,68
9188,England,4,4,B. Gladwin,Ben Gladwin,England,69,62,69,63,67.0,56,66,77,80
9189,England,4,4,G. Woods,Gary Woods,England,52,66,64,71,,58,49,43,60
9190,England,4,4,A. Eastham,Ashley Eastham,England,62,64,47,79,51.0,59,42,72,81
9191,England,4,4,G. Massey,Gavin Massey,England,80,79,61,62,82.0,59,84,80,65
9192,England,4,4,R. Brown,Reece Brown,England,64,65,54,73,65.0,63,65,66,77
9193,England,4,4,R. Bennett,Rhys Bennett,England,76,58,66,70,77.0,56,78,71,80
9194,England,4,4,S. Odelusi,Oulwasanmi Odelusi,England,77,75,58,81,79.0,53,81,75,73
9195,England,4,4,M. Benning,Malvind Benning,England,73,72,71,73,74.0,58,74,75,71
9196,England,4,4,J. Kean,Jake Kean,England,50,26,39,57,,66,40,24,55
9197,England,4,4,R. Jenkins,Ross Jenkins,England,70,63,54,57,70.0,72,70,76,77
9198,England,4,4,O. Clarke,Ollie Clarke,England,68,74,70,69,66.0,61,64,81,68
9199,England,4,4,M. Tootle,Matt Tootle,England,77,76,81,90,78.0,54,78,67,74
9200,England,4,4,A. Sarcevic,Antoni Sarcevic,England,71,85,77,67,70.0,53,69,72,61
9201,England,4,4,J. Riley,Joe Riley,England,76,76,73,59,77.0,62,77,71,65
9202,England,4,4,R. Brindley,Richard Brindley,England,78,63,70,60,79.0,56,80,74,64
9203,England,4,4,J. Nolan,John Nolan,England,72,88,83,61,70.0,59,69,82,55
9204,England,4,4,J. Mellis,Jacob Mellis,England,51,48,60,60,50.0,61,50,60,70
9205,England,4,4,P. Downing,Paul Downing,England,63,56,51,80,58.0,54,54,65,71
9206,England,4,4,L. Wilkinson,Luke Wilkinson,England,64,62,72,82,65.0,54,66,77,80
9207,England,4,4,K. Pearce,Krystian Pearce,England,68,57,71,62,67.0,58,66,72,81
9208,England,4,4,M. Ellis,Mark Ellis,England,67,57,52,79,66.0,47,66,71,80
9209,England,4,4,D. Powell,Daniel Powell,England,91,66,43,59,92.0,51,92,68,72
9210,England,4,4,G. Francomb,George Francomb,England,65,68,72,48,68.0,64,70,71,59
9211,England,4,4,A. Tutte,Andrew Tutte,England,63,51,71,66,65.0,67,66,53,69
9212,England,4,4,J. Clark,Jordan Clark,England,81,92,72,57,80.0,57,80,70,58
9213,England,4,4,D. Redmond,Daniel Stephen Redmond,England,76,82,64,41,78.0,57,80,62,64
9214,England,4,4,D. Wheeler,David Wheeler,England,82,80,72,88,83.0,51,84,84,75
9215,England,4,4,H. Dunk,Harrison Dunk,England,78,91,80,50,82.0,59,86,77,60
9216,England,4,4,A. Wilbraham,Aaron Wilbraham,England,31,30,52,65,37.0,67,42,32,80
9217,England,4,4,P. Jones,Paul Jones,England,32,48,44,63,,56,33,32,61
9218,England,4,4,B. Wilson,Brian Wilson,England,69,70,68,78,67.0,61,66,73,72
9219,England,4,4,I. Evatt,Ian Ross Evatt,England,40,32,46,62,41.0,62,41,56,90
9220,England,4,4,A. Butler,Andy Butler,England,49,55,59,71,42.0,58,37,72,76
9221,England,4,4,B. Davies,Ben Davies,England,68,62,82,80,66.0,60,64,71,79
9222,England,4,4,A. Akinfenwa,Adebayo Akinfenwa,England,41,29,70,50,45.0,61,49,63,98
9223,England,4,4,R. Wood,Richard Wood,England,30,28,45,65,31.0,60,31,73,76
9224,England,4,4,T. Craig,Tony Craig,England,61,72,57,71,57.0,67,54,71,72
9225,England,4,4,J. Young,Jamie Young,England,50,45,37,64,,68,44,38,66
9226,England,4,4,B. Alnwick,Ben Alnwick,England,34,50,41,63,,60,44,31,57
9227,England,4,4,D. Mirfin,David Matthew Mirfin,England,47,29,49,71,38.0,55,31,57,81
9228,England,4,4,J. Mullins,Johnny Mullins,England,65,58,59,83,63.0,59,62,65,75
9229,England,4,4,J. Kennedy,Jason Kennedy,England,58,67,60,51,64.0,64,68,90,72
9230,England,4,4,S. Whalley,Shaun James Whalley,England,92,88,77,61,91.0,50,91,67,52
9231,England,4,4,B. Purkiss,Benjamin Purkiss,England,52,58,55,73,60.0,60,66,78,72
9232,England,4,4,A. Barcham,Andrew Barcham,England,79,79,85,67,81.0,60,82,70,57
9233,England,4,4,B. Moore,Byron Moore,England,84,84,81,70,84.0,53,84,72,65
9234,England,4,4,D. Jones,Daniel Jones,England,78,69,70,73,81.0,63,84,81,72
9235,England,4,4,L. Prosser,Luke Prosser,England,57,55,45,71,58.0,51,59,43,72
9236,England,4,4,K. Reid,Kyel Romaine Reid,England,83,75,73,61,84.0,59,85,76,71
9237,England,4,4,W. Brown,Wayne Brown,England,70,75,74,57,73.0,56,76,73,66
9238,England,4,4,A. Williams,Andrew Williams,England,76,63,73,62,74.0,63,72,72,70
9239,England,4,4,G. Sawyer,Gary Sawyer,England,58,62,71,78,61.0,59,63,80,70
9240,England,4,4,L. Daniels,Luke Daniels,England,44,45,52,73,,54,52,37,57
9241,England,4,4,J. Akinde,John Akinde,England,77,68,52,70,76.0,66,76,80,92
9242,England,4,4,J. Martin,Joe Martin,England,67,63,57,74,66.0,56,66,82,82
9243,England,4,4,T. Obadeyi,Temitope Ayoluwa Obadeyi,England,85,74,60,60,84.0,62,84,72,60
9244,England,4,4,J. Vincent,James Michael Vincent,England,62,75,73,76,63.0,64,63,75,72
9245,England,4,4,C. McDonald,Cody McDonald,England,66,70,70,63,67.0,72,68,58,68
9246,England,4,4,L. Legge,Leon Legge,England,52,44,66,82,50.0,59,49,66,88
9247,England,4,4,M. Blair,Matty Blair,England,89,67,61,58,90.0,58,91,84,61
9248,England,4,4,A. Gomes,Adilson Angel Abreu de Almeida Gomes,England,81,82,90,58,80.0,53,80,58,34
9249,England,4,4,J. Sancho,Jadon Sancho,England,77,79,77,40,76.0,49,75,49,49
9250,England,4,4,T. Adarabioyo,Oluwatosin Adarabioyo,England,52,58,52,68,55.0,54,58,71,75
9251,England,4,4,C. Gribbin,Callum Gribbin,England,70,56,66,55,69.0,60,69,64,58
9252,England,4,4,Z. Dearnley,Zachary Dearnley,England,69,52,67,56,68.0,52,68,55,59
9253,England,4,4,D. Lewis,Dennon Lewis,England,76,64,67,34,77.0,46,78,52,47
9254,England,4,4,D. Henderson,Dean Henderson,England,46,53,56,59,,60,45,34,60
9255,England,4,4,F. Downes,Flynn Downes,England,68,66,74,65,67.0,63,67,68,63
9256,England,4,4,J. Whatmough,Jack Whatmough,England,65,68,58,82,67.0,46,69,69,75
9257,England,4,4,F. Kent,Frankie Kent,England,64,56,60,70,66.0,60,67,67,68
9258,England,4,4,K. Bryan,Kean Bryan,England,66,65,68,65,64.0,57,63,68,72
9259,England,4,4,K. Thomas,Kwame Thomas,England,68,58,64,90,74.0,62,78,60,66
9260,England,4,4,R. Seager,Ryan Seager,England,70,58,69,67,73.0,51,75,59,69
9261,England,4,4,O. Khan,Otis Jan Mohammed Khan,England,79,70,62,43,77.0,56,76,63,57
9262,England,4,4,S. Kashket,Scott Kashket,England,85,82,83,71,84.0,53,84,70,46
9263,England,4,4,J. Jones,Jodi Jones,England,90,89,85,58,89.0,55,89,67,41
9264,England,4,4,M. Ali,Mukhtar Ali,England,66,74,62,53,65.0,59,64,74,58
9265,England,4,4,I. Kanu,Idris Kanu,England,78,74,68,54,79.0,56,80,63,65
9266,England,4,4,C. Pym,Christy Pym,England,44,49,65,60,,53,48,28,44
9267,England,4,4,B. Halliday,Bradley Halliday,England,74,80,80,73,74.0,56,74,75,61
9268,England,4,4,T. Field,Tom Field,England,78,73,87,62,76.0,68,74,59,59
9269,England,4,4,L. Reed,Louis Samuel Reed,England,69,84,84,72,68.0,53,68,67,54
9270,England,4,4,M. Bennett,Mason Bennett,England,84,71,65,79,80.0,63,76,55,67
9271,England,4,4,B. Davies,Ben Davies,England,72,61,61,70,68.0,52,65,72,67
9272,England,4,4,L. O'Nien,Luke O'Nien,England,69,71,73,60,70.0,52,71,80,64
9273,England,4,4,A. Smith-Brown,Ashley Smith-Brown,England,72,74,60,87,74.0,59,75,60,71
9274,England,4,4,A. Cannon,Andy Cannon,England,74,64,71,56,73.0,60,73,70,57
9275,England,4,4,T. Thomas,Terell Thomas,England,65,56,62,72,64.0,59,64,73,62
9276,England,4,4,J. Dacres-Cogley,Josh Dacres-Cogley,England,82,69,65,73,80.0,61,79,75,61
9277,England,4,4,B. Garratt,Ben Garratt,England,51,56,58,60,,50,48,30,49
9278,England,4,4,D. Cole,Devante Cole,England,90,78,60,70,92.0,52,94,77,60
9279,England,4,4,J. Moore-Taylor,Jordan Moore-Taylor,England,65,59,67,77,67.0,54,68,75,83
9280,England,4,4,N. Thomas,Nathan Thomas,England,86,81,81,77,84.0,54,82,66,63
9281,England,4,4,L. Page,Lewis Page,England,73,77,69,57,75.0,60,76,63,60
9282,England,4,4,J. Turnbull,Jordan Turnbull,England,60,61,62,73,62.0,58,64,71,72
9283,England,4,4,A. Campbell,Adam Campbell,England,78,79,80,76,84.0,60,88,52,59
